               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  78,              0.0804,             0.10597,            0.013065,             0.76278,              0.7607,              0.7661,             0.55175,            0.078564,             0.11358,           0.0089056,            0.002377,            0.002377,            0.002377
                  79,            0.080357,             0.10936,            0.012429,             0.76278,              0.7607,              0.7661,             0.55175,            0.078564,             0.11336,           0.0089056,            0.002278,            0.002278,            0.002278
                  80,            0.082373,            0.094018,            0.013308,              0.8729,                0.75,             0.75773,             0.55808,            0.078391,             0.11325,           0.0088256,            0.002179,            0.002179,            0.002179
                  81,             0.08211,            0.093427,            0.012498,              0.8729,                0.75,             0.75773,             0.55808,            0.078391,             0.11324,           0.0088256,             0.00208,             0.00208,             0.00208
                  82,            0.082471,            0.097451,            0.012324,              0.8729,                0.75,             0.75773,             0.55808,            0.078391,             0.11308,           0.0088256,            0.001981,            0.001981,            0.001981
                  83,            0.086395,             0.10305,            0.012575,             0.83041,                0.75,             0.74122,             0.50622,            0.079732,             0.11364,           0.0086791,            0.001882,            0.001882,            0.001882
                  84,            0.083244,              0.1004,            0.011732,             0.83041,                0.75,             0.74122,             0.50622,            0.079732,             0.11367,           0.0086791,            0.001783,            0.001783,            0.001783
                  85,            0.081923,             0.11057,            0.011976,             0.93246,                0.75,             0.75651,             0.53958,            0.077371,             0.11166,           0.0085327,            0.001684,            0.001684,            0.001684
                  86,            0.080183,             0.10073,            0.011699,             0.93246,                0.75,             0.75651,             0.53958,            0.077371,             0.11151,           0.0085327,            0.001585,            0.001585,            0.001585
                  87,            0.082937,             0.11898,            0.012222,             0.95649,                0.75,             0.75535,             0.45701,            0.082954,             0.11346,           0.0083697,            0.001486,            0.001486,            0.001486
                  88,            0.082154,            0.096521,             0.01175,             0.95649,                0.75,             0.75535,             0.45701,            0.082954,             0.11396,           0.0083697,            0.001387,            0.001387,            0.001387
                  89,            0.081181,            0.095603,            0.011865,             0.72785,                0.75,             0.75718,              0.5693,            0.076157,             0.11178,           0.0082394,            0.001288,            0.001288,            0.001288
                  90,            0.077825,             0.10378,            0.011975,             0.72785,                0.75,             0.75718,              0.5693,            0.076157,             0.11146,           0.0082394,            0.001189,            0.001189,            0.001189
                  91,            0.081918,              0.1153,            0.011819,             0.72785,                0.75,             0.75718,              0.5693,            0.076157,             0.11184,           0.0082394,             0.00109,             0.00109,             0.00109
                  92,            0.079256,             0.10364,            0.011716,             0.97849,                0.75,             0.75685,             0.57292,            0.075368,             0.11109,           0.0081396,            0.000991,            0.000991,            0.000991
                  93,            0.077867,             0.11908,            0.010879,             0.97849,                0.75,             0.75685,             0.57292,            0.075368,             0.11121,           0.0081396,            0.000892,            0.000892,            0.000892
                  94,            0.077665,            0.094151,            0.011937,             0.97987,                0.75,              0.7577,             0.53589,            0.075609,             0.11065,           0.0081009,            0.000793,            0.000793,            0.000793
                  95,            0.080065,             0.10889,            0.011902,             0.97987,                0.75,              0.7577,             0.53589,            0.075609,             0.11101,           0.0081009,            0.000694,            0.000694,            0.000694
                  96,            0.076984,             0.10473,            0.011409,             0.98042,                0.75,             0.75759,             0.51247,            0.075829,             0.11104,           0.0080751,            0.000595,            0.000595,            0.000595
                  97,            0.078253,             0.11736,            0.011394,             0.98042,                0.75,             0.75759,             0.51247,            0.075829,             0.11106,           0.0080751,            0.000496,            0.000496,            0.000496
                  98,            0.077489,             0.09434,            0.011355,             0.98042,                0.75,             0.75759,             0.51247,            0.075829,             0.11103,           0.0080751,            0.000397,            0.000397,            0.000397
                  99,            0.079494,             0.10947,            0.011602,             0.98015,                0.75,             0.75798,             0.50595,            0.075964,             0.11168,           0.0080288,            0.000298,            0.000298,            0.000298
