               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  59,            0.077361,             0.40441,                   0,             0.51705,              0.9754,             0.74308,             0.36626,            0.070443,             0.35847,                   0,            0.004258,            0.004258,            0.004258
                  60,            0.078786,             0.37435,                   0,             0.77117,             0.92989,             0.93552,             0.52447,            0.071236,             0.32584,                   0,            0.004159,            0.004159,            0.004159
                  61,            0.075804,             0.34313,                   0,             0.77117,             0.92989,             0.93552,             0.52447,            0.071236,             0.32596,                   0,             0.00406,             0.00406,             0.00406
                  62,            0.079404,             0.37914,                   0,             0.94789,             0.97188,             0.98997,             0.54303,            0.066526,             0.30217,                   0,            0.003961,            0.003961,            0.003961
                  63,            0.078061,             0.38215,                   0,             0.94789,             0.97188,             0.98997,             0.54303,            0.066526,              0.3021,                   0,            0.003862,            0.003862,            0.003862
                  64,            0.070175,             0.33558,                   0,             0.73988,              0.9297,             0.87803,             0.38579,            0.064624,             0.30688,                   0,            0.003763,            0.003763,            0.003763
                  65,             0.06896,             0.37634,                   0,             0.73988,              0.9297,             0.87803,             0.38579,            0.064624,             0.30702,                   0,            0.003664,            0.003664,            0.003664
                  66,            0.072037,             0.36765,                   0,             0.73988,              0.9297,             0.87803,             0.38579,            0.064624,             0.30711,                   0,            0.003565,            0.003565,            0.003565
                  67,            0.068302,             0.41732,                   0,             0.64265,              0.9051,              0.8097,             0.31466,            0.068018,             0.31047,                   0,            0.003466,            0.003466,            0.003466
                  68,            0.073263,             0.36749,                   0,             0.64265,              0.9051,              0.8097,             0.31466,            0.068018,             0.31056,                   0,            0.003367,            0.003367,            0.003367
                  69,            0.071313,             0.35125,                   0,             0.80332,             0.95468,             0.92899,             0.44555,            0.063171,             0.30133,                   0,            0.003268,            0.003268,            0.003268
                  70,            0.068712,             0.39458,                   0,             0.80332,             0.95468,             0.92899,             0.44555,            0.063171,             0.30129,                   0,            0.003169,            0.003169,            0.003169
                  71,            0.066683,             0.35042,                   0,             0.78436,              0.9461,             0.92539,             0.50233,            0.061653,             0.29288,                   0,             0.00307,             0.00307,             0.00307
                  72,            0.063953,             0.32456,                   0,             0.78436,              0.9461,             0.92539,             0.50233,            0.061653,             0.29284,                   0,            0.002971,            0.002971,            0.002971
                  73,            0.066819,             0.32905,                   0,             0.78786,             0.90861,              0.9285,             0.51821,            0.061025,             0.28027,                   0,            0.002872,            0.002872,            0.002872
