               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  69,            0.069152,            0.078825,            0.018428,             0.67054,              0.6875,             0.70854,             0.38334,            0.050078,             0.05522,             0.01302,            0.003268,            0.003268,            0.003268
                  70,            0.067047,            0.077826,            0.018672,             0.67054,              0.6875,             0.70854,             0.38334,            0.050078,             0.05522,             0.01302,            0.003169,            0.003169,            0.003169
                  71,            0.065011,            0.088137,            0.018731,             0.86945,             0.66246,             0.73117,             0.51025,             0.04708,            0.052317,            0.012866,             0.00307,             0.00307,             0.00307
                  72,            0.057322,             0.07653,            0.016726,             0.86945,             0.66246,             0.73117,             0.51025,             0.04708,            0.052317,            0.012866,            0.002971,            0.002971,            0.002971
                  73,            0.057721,            0.073725,            0.017934,             0.72945,              0.6875,             0.66251,               0.451,            0.047154,             0.05352,            0.012642,            0.002872,            0.002872,            0.002872
                  74,            0.057962,            0.083289,            0.018528,             0.72945,              0.6875,             0.66251,               0.451,            0.047154,             0.05352,            0.012642,            0.002773,            0.002773,            0.002773
                  75,            0.055552,            0.062515,            0.016501,             0.72945,              0.6875,             0.66251,               0.451,            0.047154,             0.05352,            0.012642,            0.002674,            0.002674,            0.002674
                  76,            0.057523,            0.078048,            0.018693,             0.72972,              0.6875,             0.65844,             0.47871,            0.045975,              0.0528,            0.012383,            0.002575,            0.002575,            0.002575
                  77,            0.054089,            0.071445,            0.016585,             0.72972,              0.6875,             0.65844,             0.47871,            0.045975,              0.0528,            0.012383,            0.002476,            0.002476,            0.002476
                  78,            0.056945,            0.069486,            0.017462,              0.8058,              0.6875,             0.72459,             0.51365,            0.042258,            0.051333,            0.012185,            0.002377,            0.002377,            0.002377
                  79,            0.050692,            0.075791,            0.017195,              0.8058,              0.6875,             0.72459,             0.51365,            0.042258,            0.051333,            0.012185,            0.002278,            0.002278,            0.002278
                  80,             0.05459,            0.098719,            0.017279,             0.74843,              0.6875,             0.71828,             0.52314,            0.043355,            0.052523,            0.012054,            0.002179,            0.002179,            0.002179
                  81,            0.054465,            0.072605,            0.016562,             0.74843,              0.6875,             0.71828,             0.52314,            0.043355,            0.052523,            0.012054,             0.00208,             0.00208,             0.00208
                  82,            0.056427,            0.083338,            0.016447,             0.74843,              0.6875,             0.71828,             0.52314,            0.043355,            0.052523,            0.012054,            0.001981,            0.001981,            0.001981
                  83,            0.056903,            0.078778,            0.017212,             0.72206,              0.6875,             0.73799,             0.52423,            0.044308,            0.053553,            0.011929,            0.001882,            0.001882,            0.001882
                  84,            0.058691,            0.078462,            0.016431,             0.72206,              0.6875,             0.73799,             0.52423,            0.044308,            0.053553,            0.011929,            0.001783,            0.001783,            0.001783
                  85,             0.05531,            0.075206,            0.017326,             0.85048,              0.7062,             0.74415,             0.55809,            0.040938,            0.049562,            0.011772,            0.001684,            0.001684,            0.001684
                  86,            0.049925,            0.064858,            0.015522,             0.85048,              0.7062,             0.74415,             0.55809,            0.040938,            0.049562,            0.011772,            0.001585,            0.001585,            0.001585
                  87,            0.051024,            0.068594,            0.016935,             0.74088,             0.70111,             0.75127,             0.49772,            0.043902,            0.052281,            0.011606,            0.001486,            0.001486,            0.001486
                  88,             0.05097,            0.073173,            0.016787,             0.74088,             0.70111,             0.75127,             0.49772,            0.043902,            0.052281,            0.011606,            0.001387,            0.001387,            0.001387
                  89,            0.047785,            0.071303,            0.016076,             0.82325,             0.68371,             0.75664,             0.53471,            0.039934,            0.048374,            0.011608,            0.001288,            0.001288,            0.001288
                  90,            0.047684,            0.063973,            0.016471,             0.82325,             0.68371,             0.75664,             0.53471,            0.039934,            0.048374,            0.011608,            0.001189,            0.001189,            0.001189
                  91,            0.049167,            0.058589,            0.016159,             0.82325,             0.68371,             0.75664,             0.53471,            0.039934,            0.048374,            0.011608,             0.00109,             0.00109,             0.00109
                  92,            0.047284,            0.067636,            0.016404,             0.79407,             0.70624,             0.76217,             0.54721,            0.039819,            0.048997,            0.011464,            0.000991,            0.000991,            0.000991
                  93,            0.045533,            0.057746,            0.015021,             0.79407,             0.70624,             0.76217,             0.54721,            0.039819,            0.048997,            0.011464,            0.000892,            0.000892,            0.000892
                  94,            0.046459,            0.060217,            0.016021,             0.80364,             0.71875,             0.77947,             0.55664,            0.039561,            0.049045,            0.011368,            0.000793,            0.000793,            0.000793
                  95,             0.04639,            0.060808,            0.016648,             0.80364,             0.71875,             0.77947,             0.55664,            0.039561,            0.049045,            0.011368,            0.000694,            0.000694,            0.000694
                  96,              0.0467,            0.071049,            0.015441,             0.84996,             0.70222,             0.77774,             0.58806,            0.038561,            0.047867,            0.011324,            0.000595,            0.000595,            0.000595
                  97,            0.045596,            0.060302,            0.016845,             0.84996,             0.70222,             0.77774,             0.58806,            0.038561,            0.047867,            0.011324,            0.000496,            0.000496,            0.000496
                  98,            0.045234,            0.060154,            0.016668,             0.84996,             0.70222,             0.77774,             0.58806,            0.038561,            0.047867,            0.011324,            0.000397,            0.000397,            0.000397
                  99,            0.045665,            0.059965,            0.016491,             0.85108,             0.71367,             0.78398,              0.6054,            0.038422,            0.047928,            0.011266,            0.000298,            0.000298,            0.000298
