               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  76,             0.05228,            0.034732,           0.0070213,             0.75515,               0.875,              0.9062,             0.49008,            0.033055,            0.020959,           0.0034124,            0.002575,            0.002575,            0.002575
                  77,             0.05154,             0.03197,           0.0072289,             0.75515,               0.875,              0.9062,             0.49008,            0.033055,            0.020959,           0.0034124,            0.002476,            0.002476,            0.002476
                  78,            0.045776,            0.031347,           0.0069878,             0.90655,                   1,              0.9813,             0.74271,            0.025387,            0.020089,           0.0033867,            0.002377,            0.002377,            0.002377
                  79,            0.043319,            0.040654,           0.0065779,             0.90655,                   1,              0.9813,             0.74271,            0.025387,            0.020089,           0.0033867,            0.002278,            0.002278,            0.002278
                  80,            0.040911,             0.02644,           0.0062874,             0.80212,                   1,             0.94258,             0.69048,            0.024937,            0.020743,           0.0033748,            0.002179,            0.002179,            0.002179
                  81,            0.046964,             0.03325,           0.0082484,             0.80212,                   1,             0.94258,             0.69048,            0.024937,            0.020743,           0.0033748,             0.00208,             0.00208,             0.00208
                  82,             0.04178,            0.031473,           0.0057631,             0.80212,                   1,             0.94258,             0.69048,            0.024937,            0.020743,           0.0033748,            0.001981,            0.001981,            0.001981
                  83,             0.04373,            0.031051,           0.0067297,              0.7287,                   1,             0.87369,             0.64276,            0.025953,            0.021087,            0.003331,            0.001882,            0.001882,            0.001882
                  84,            0.046372,            0.034581,           0.0077643,              0.7287,                   1,             0.87369,             0.64276,            0.025953,            0.021087,            0.003331,            0.001783,            0.001783,            0.001783
                  85,            0.042956,            0.033516,            0.006777,             0.78057,                   1,             0.89642,             0.69334,            0.024411,            0.020729,           0.0032668,            0.001684,            0.001684,            0.001684
                  86,            0.037059,             0.02711,           0.0053748,             0.78057,                   1,             0.89642,             0.69334,            0.024411,            0.020729,           0.0032668,            0.001585,            0.001585,            0.001585
